true * 7234 5954 14756 0 0 0
true * 7233 6385 14602 0 0 0
true * 7232 6484 14601 0 0 0
true * 7231 6645 14654 0 0 0
true * 7229 7288 14887 0 0 0
true * 7228 7720 15067 0 0 0
true * 7227 8125 15218 0 0 0
true * 7225 8409 15843 0 0 0
true * 7224 8499 15775 0 0 0
true * 7223 8392 15633 0 0 0
true * 7222 8280 15551 0 0 0
true * 7221 8202 15638 0 0 0
true * 7220 4770 10218 0 0 0
true * 7219 4602 10135 0 0 0
true * 7218 4703 10284 0 0 0
true * 7216 4851 10058 0 0 0
true * 7212 6253 15390 0 0 0
true * 7211 6215 15556 0 0 0
true * 7210 5957 15501 0 0 0
true * 7209 4939 15726 0 0 0
true * 7208 4867 15572 0 0 0
true * 7207 4807 15427 0 0 0
true * 7206 4764 15358 0 0 0
true * 7205 4902 15218 0 0 0
true * 7204 5473 14759 0 0 0
true * 7201 4768 10589 0 0 0
true * 7200 4723 10526 0 0 0
true * 7199 4671 10478 0 0 0
true * 7198 4603 10434 0 0 0
true * 7197 4539 10395 0 0 0
true * 7196 8911 15741 0 0 0
true * 7194 8731 15723 0 0 0
true * 7193 8647 15680 0 0 0
true * 7192 8420 15310 0 0 0
true * 7186 5072 10786 0 0 0
true * 7183 7646 16122 0 0 0
true * 7182 6228 15911 0 0 0
true * 7180 5817 16048 0 0 0
true * 7179 6006 15311 0 0 0
true * 7178 8381 16296 0 0 0
true * 7177 8598 16476 0 0 0
true * 7176 8798 16700 0 0 0
true * 7175 8891 16749 0 0 0
true * 7174 9003 16705 0 0 0
true * 7172 7776 17185 0 0 0
true * 7170 7812 17106 0 0 0
true * 7169 7875 17011 0 0 0
true * 7168 7956 16927 0 0 0
true * 7167 7976 16892 0 0 0
true * 7166 7981 16857 0 0 0
true * 7165 7981 16823 0 0 0
true * 7164 7991 16783 0 0 0
true * 7163 8005 16746 0 0 0
true * 7162 6585 16045 0 0 0
true * 7161 6676 15650 0 0 0
true * 7160 5576 15019 0 0 0
true * 7159 5607 15003 0 0 0
true * 7158 5627 15033 0 0 0
true * 7156 5593 15042 0 0 0
true * 7155 5416 14804 0 0 0
true * 7153 8537 15974 0 0 0
true * 7152 8439 15887 0 0 0
true * 7151 8356 15765 0 0 0
true * 7150 8278 15697 0 0 0
true * 7149 8095 15555 0 0 0
true * 7147 5141 10749 0 0 0
true * 7145 4917 10468 0 0 0
true * 7144 4853 10404 0 0 0
true * 7143 4782 10342 0 0 0
true * 7142 4732 10298 0 0 0
true * 7140 4587 10229 0 0 0
true * 7138 8174 16883 0 0 0
true * 7136 7932 15752 0 0 0
true * 7134 6279 15751 0 0 0
true * 7133 4936 10944 0 0 0
true * 7132 4783 10772 0 0 0
true * 7131 4691 10676 0 0 0
true * 7130 4594 10577 0 0 0
true * 7129 4457 10499 0 0 0
true * 7127 3875 14083 0 0 0
true * 7126 3890 14195 0 0 0
true * 7125 3924 14307 0 0 0
true * 7124 3919 14375 0 0 0
true * 7123 3871 14482 0 0 0
true * 7122 3812 14609 0 0 0
true * 7121 3827 14696 0 0 0
true * 7120 3924 14852 0 0 0
true * 7119 4051 15057 0 0 0
true * 7118 4104 15140 0 0 0
true * 7117 4233 15378 0 0 0
true * 7116 4286 15523 0 0 0
true * 7114 4685 15712 0 0 0
true * 7113 4957 15729 0 0 0
true * 7112 5239 15820 0 0 0
true * 7111 5415 15889 0 0 0
true * 7110 5655 16008 0 0 0
true * 7109 5894 16067 0 0 0
true * 7108 7011 16033 0 0 0
true * 7107 7070 15980 0 0 0
true * 7105 4972 10546 0 0 0
true * 7101 5384 15156 0 0 0
true * 7100 5364 15171 0 0 0
true * 7099 5335 15155 0 0 0
true * 7098 5324 15126 0 0 0
true * 7097 5369 15112 0 0 0
true * 7096 5402 15131 0 0 0
true * 7095 5887 15274 0 0 0
true * 7094 6311 15407 0 0 0
true * 7093 6649 15508 0 0 0
true * 7092 6683 15551 0 0 0
true * 7089 4811 10138 0 0 0
true * 7088 4628 10060 0 0 0
true * 7087 6731 15389 0 0 0
true * 7085 6759 15448 0 0 0
true * 7084 6720 15439 0 0 0
true * 7083 6779 15161 0 0 0
true * 7082 6887 15068 0 0 0
true * 7081 6921 15020 0 0 0
true * 7080 7012 14781 0 0 0
true * 7079 8326 15253 0 0 0
true * 7078 8281 15326 0 0 0
true * 7077 8120 15526 0 0 0
true * 7076 7871 15825 0 0 0
true * 7075 7663 16134 0 0 0
true * 7074 7474 16317 0 0 0
true * 7073 5006 10827 0 0 0
true * 7072 4884 10676 0 0 0
true * 7071 4841 10651 0 0 0
true * 7070 3888 14015 0 0 0
true * 7069 3912 13825 0 0 0
true * 7068 3951 13805 0 0 0
true * 7067 4068 13820 0 0 0
true * 7066 4232 13922 0 0 0
true * 7065 4427 13878 0 0 0
true * 7064 4651 13883 0 0 0
true * 7063 4788 13829 0 0 0
true * 7062 5010 13722 0 0 0
true * 7061 5293 13625 0 0 0
true * 7059 4201 12410 0 0 0
true * 7058 5210 13105 0 0 0
true * 7057 5268 13173 0 0 0
true * 7056 5332 13261 0 0 0
true * 7055 5756 14288 0 0 0
true * 7054 6047 14978 0 0 0
true * 7053 6153 15151 0 0 0
true * 7052 6320 15341 0 0 0
true * 7051 6583 15570 0 0 0
true * 7050 7321 16192 0 0 0
true * 7049 7588 16406 0 0 0
true * 7048 8124 16842 0 0 0
true * 7045 15223 25950 0 0 0
true * 7043 17874 22025 0 0 0
true * 7042 20027 23722 0 0 0
true * 7041 20270 23051 0 0 0
true * 7039 19123 23349 0 0 0
true * 7037 17217 26761 0 0 0
true * 7033 16794 22684 0 0 0
true * 7032 16669 22583 0 0 0
true * 7030 17201 22077 0 0 0
true * 7028 16994 22011 0 0 0
true * 7025 18195 26322 0 0 0
true * 7024 18263 26341 0 0 0
true * 7023 18388 26609 0 0 0
true * 7022 18771 26634 0 0 0
true * 7021 19226 26668 0 0 0
true * 7020 19932 26721 0 0 0
true * 7019 17160 23480 0 0 0
true * 7018 16504 22768 0 0 0
true * 7017 16615 22890 0 0 0
true * 7016 16991 22466 0 0 0
true * 7015 16308 24222 0 0 0
true * 7014 15745 23616 0 0 0
true * 7012 17643 28751 0 0 0
true * 7011 17789 28703 0 0 0
true * 7010 18042 28612 0 0 0
true * 7009 18393 28446 0 0 0
true * 7008 18628 28297 0 0 0
true * 7007 19302 27990 0 0 0
true * 7004 18371 21755 0 0 0
true * 7001 17911 23974 0 0 0
true * 7000 17861 23971 0 0 0
true * 6999 17841 23956 0 0 0
true * 6998 17872 23927 0 0 0
true * 6997 18212 24336 0 0 0
true * 6996 18063 25599 0 0 0
true * 6995 18059 25650 0 0 0
true * 6994 18045 25665 0 0 0
true * 6993 18021 25642 0 0 0
true * 6992 18273 25382 0 0 0
true * 6987 16878 23729 0 0 0
true * 6986 17569 23117 0 0 0
true * 6984 18042 22217 0 0 0
true * 6983 18428 22634 0 0 0
true * 6982 19206 23436 0 0 0
true * 6978 17888 28378 0 0 0
true * 6977 17461 28564 0 0 0
true * 6975 17673 26569 0 0 0
true * 6974 17381 26074 0 0 0
true * 6973 17152 26005 0 0 0
true * 6972 17269 25176 0 0 0
true * 6970 18460 24116 0 0 0
true * 6969 19841 25698 0 0 0
true * 6967 18229 22418 0 0 0
true * 6966 17967 22616 0 0 0
true * 6963 18336 23977 0 0 0
true * 6962 19438 22792 0 0 0
true * 6961 19632 22850 0 0 0
true * 6960 19642 22904 0 0 0
true * 6959 19785 22923 0 0 0
true * 6958 19843 22913 0 0 0
true * 6957 20421 23099 0 0 0
true * 6956 20470 23147 0 0 0
true * 6955 20514 23172 0 0 0
true * 6954 20957 23303 0 0 0
true * 6948 17020 22022 0 0 0
true * 6947 16931 21984 0 0 0
true * 6946 16819 21843 0 0 0
true * 6944 16889 22348 0 0 0
true * 6936 17479 24565 0 0 0
true * 6933 16811 23103 0 0 0
true * 6932 17164 22664 0 0 0
true * 6929 19213 24984 0 0 0
true * 6928 18566 24234 0 0 0
true * 6927 18031 23636 0 0 0
true * 6926 17591 23139 0 0 0
true * 6925 17366 22895 0 0 0
true * 6924 16908 22368 0 0 0
true * 6922 20002 27936 0 0 0
true * 6921 19876 25737 0 0 0
true * 6915 17500 24547 0 0 0
true * 6914 17717 24775 0 0 0
true * 6913 18210 25316 0 0 0
true * 6912 18905 24627 0 0 0
true * 6898 16953 22927 0 0 0
true * 6897 17098 23034 0 0 0
true * 6896 17301 22819 0 0 0
true * 6893 17666 21047 0 0 0
true * 6888 13435 19158 0 0 0
true * 6887 13409 19057 0 0 0
true * 6883 12661 20248 0 0 0
true * 6881 12611 20376 0 0 0
true * 6879 12603 20838 0 0 0
true * 6878 12603 21020 0 0 0
true * 6877 12578 21152 0 0 0
true * 6876 12549 21230 0 0 0
true * 6875 12407 21558 0 0 0
true * 6873 12326 21747 0 0 0
true * 6871 15913 23137 0 0 0
true * 6869 16028 23015 0 0 0
true * 6867 15301 23275 0 0 0
true * 6865 15318 23142 0 0 0
true * 6863 15774 23353 0 0 0
true * 6861 15671 23478 0 0 0
true * 6859 15365 22883 0 0 0
true * 6857 15511 22915 0 0 0
true * 6854 15558 22882 0 0 0
true * 6852 15288 22720 0 0 0
true * 6850 15491 22495 0 0 0
true * 6848 15508 22455 0 0 0
true * 6846 15276 22372 0 0 0
true * 6840 15095 22774 0 0 0
true * 6833 16388 22340 0 0 0
true * 6832 16266 22467 0 0 0
true * 6831 15817 22256 0 0 0
true * 6826 14130 21735 0 0 0
true * 6825 14061 21731 0 0 0
true * 6824 13945 21703 0 0 0
true * 6822 13009 21749 0 0 0
true * 6820 12996 21238 0 0 0
true * 6818 12871 21174 0 0 0
true * 6817 12819 21153 0 0 0
true * 6816 12847 21063 0 0 0
true * 6812 14076 19410 0 0 0
true * 6808 13347 18691 0 0 0
true * 6807 13312 18696 0 0 0
true * 6803 13327 18725 0 0 0
true * 6800 14639 21329 0 0 0
true * 6798 15059 22554 0 0 0
true * 6796 15354 22564 0 0 0
true * 6795 15656 22700 0 0 0
true * 6794 15832 22856 0 0 0
true * 6792 16260 23041 0 0 0
true * 6790 14424 21561 0 0 0
true * 6789 14171 21423 0 0 0
true * 6788 13851 21292 0 0 0
true * 6787 13541 21150 0 0 0
true * 6786 13055 20960 0 0 0
true * 6783 13048 19348 0 0 0
true * 6782 13064 19195 0 0 0
true * 6781 13088 19083 0 0 0
true * 6779 15372 19670 0 0 0
true * 6777 13851 19103 0 0 0
true * 6776 13715 18783 0 0 0
true * 6770 16483 18502 0 0 0
true * 6769 13238 19987 0 0 0
true * 6768 13392 19540 0 0 0
true * 6767 14332 21311 0 0 0
true * 6766 14314 21355 0 0 0
true * 6765 14344 21375 0 0 0
true * 6764 14363 21326 0 0 0
true * 6763 13944 21112 0 0 0
true * 6762 13720 20999 0 0 0
true * 6761 13506 20887 0 0 0
true * 6760 13168 20721 0 0 0
true * 6757 12400 19075 0 0 0
true * 6756 15689 20976 0 0 0
true * 6755 15784 20887 0 0 0
true * 6754 15896 20717 0 0 0
true * 6751 15733 20161 0 0 0
true * 6750 15861 19942 0 0 0
true * 6746 15301 18562 0 0 0
true * 6744 13416 20015 0 0 0
true * 6741 13206 20001 0 0 0
true * 6740 13166 20045 0 0 0
true * 6739 13045 20244 0 0 0
true * 6738 13001 20265 0 0 0
true * 6735 15763 21537 0 0 0
true * 6733 12533 19755 0 0 0
true * 6732 12606 19633 0 0 0
true * 6731 13051 18769 0 0 0
true * 6729 15671 20135 0 0 0
true * 6728 15529 20371 0 0 0
true * 6727 15457 20431 0 0 0
true * 6726 15302 20543 0 0 0
true * 6724 15536 20359 0 0 0
true * 6722 12362 20236 0 0 0
true * 6721 15380 22077 0 0 0
true * 6720 15082 21935 0 0 0
true * 6719 14957 21947 0 0 0
true * 6717 15929 23108 0 0 0
true * 6716 16093 22943 0 0 0
true * 6715 15183 19252 0 0 0
true * 6710 14988 19309 0 0 0
true * 6706 13687 19174 0 0 0
true * 6705 13629 19220 0 0 0
true * 6704 13543 19254 0 0 0
true * 6702 13406 19357 0 0 0
true * 6701 13353 19410 0 0 0
true * 6700 13129 19561 0 0 0
true * 6699 13066 19645 0 0 0
true * 6697 12777 20080 0 0 0
true * 6696 14194 21240 0 0 0
true * 6695 14229 21141 0 0 0
true * 6689 16088 19623 0 0 0
true * 6687 12775 21687 0 0 0
true * 6686 12905 21468 0 0 0
true * 6685 12983 21311 0 0 0
true * 6684 13016 21099 0 0 0
true * 6680 14880 19399 0 0 0
true * 6676 14201 18954 0 0 0
true * 6675 11755 19709 0 0 0
true * 6671 12272 19795 0 0 0
true * 6669 12247 19785 0 0 0
true * 6668 12229 19810 0 0 0
true * 6666 11792 19947 0 0 0
true * 6665 11392 20028 0 0 0
true * 6664 14453 20335 0 0 0
true * 6662 14629 20132 0 0 0
true * 6661 14643 20059 0 0 0
true * 6660 14643 19994 0 0 0
true * 6659 14609 19479 0 0 0
true * 6658 14561 19411 0 0 0
true * 6657 14507 19352 0 0 0
true * 6656 14443 19287 0 0 0
true * 6655 14924 19427 0 0 0
true * 6654 15119 19549 0 0 0
true * 6653 15250 19602 0 0 0
true * 6652 16026 20033 0 0 0
true * 6651 16342 20288 0 0 0
true * 6648 12817 21615 0 0 0
true * 6647 13045 21771 0 0 0
true * 6644 15324 23099 0 0 0
true * 6643 15295 23323 0 0 0
true * 6642 15256 23383 0 0 0
true * 6639 15988 20547 0 0 0
true * 6632 11669 20240 0 0 0
true * 6631 11646 20117 0 0 0
true * 6628 13410 18559 0 0 0
true * 6627 13398 18579 0 0 0
true * 6626 13226 18486 0 0 0
true * 6624 14598 20192 0 0 0
true * 6622 14056 21375 0 0 0
true * 6621 14143 21214 0 0 0
true * 6619 17539 20919 0 0 0
true * 6618 17520 20900 0 0 0
true * 6617 17215 21279 0 0 0
true * 6616 14627 19778 0 0 0
true * 6615 14374 19842 0 0 0
true * 6614 14340 19833 0 0 0
true * 6613 14042 19437 0 0 0
true * 6612 13007 21175 0 0 0
true * 6611 13179 21252 0 0 0
true * 6609 14394 21544 0 0 0
true * 6608 14317 21691 0 0 0
true * 6607 14254 21724 0 0 0
true * 6606 14093 21732 0 0 0
true * 6605 13995 21714 0 0 0
true * 6604 13731 21630 0 0 0
true * 6603 17297 21372 0 0 0
true * 6602 16613 22040 0 0 0
true * 6600 14868 20483 0 0 0
true * 6599 15021 20234 0 0 0
true * 6598 12738 20869 0 0 0
true * 6597 12777 20553 0 0 0
true * 6593 13290 18856 0 0 0
true * 6591 13241 18749 0 0 0
true * 6590 13097 18677 0 0 0
true * 6588 14435 19681 0 0 0
true * 6587 14371 19691 0 0 0
true * 6586 14146 19355 0 0 0
true * 6584 12737 21321 0 0 0
true * 6583 12789 21166 0 0 0
true * 6582 12828 21157 0 0 0
true * 6581 12852 21034 0 0 0
true * 6580 12832 20936 0 0 0
true * 6579 12831 20869 0 0 0
true * 6576 11723 19692 0 0 0
true * 6575 11545 19545 0 0 0
true * 6574 12840 21578 0 0 0
true * 6573 12645 21510 0 0 0
true * 6572 12474 21403 0 0 0
true * 6571 12927 20567 0 0 0
true * 6570 12603 20538 0 0 0
true * 6569 11659 20359 0 0 0
true * 6568 11380 20338 0 0 0
true * 6567 11238 20261 0 0 0
true * 6565 15045 20663 0 0 0
true * 6564 15026 20796 0 0 0
true * 6563 14826 21040 0 0 0
true * 6562 14826 21162 0 0 0
true * 6561 15381 21383 0 0 0
true * 6559 14756 21135 0 0 0
true * 6558 14708 20593 0 0 0
true * 6556 12199 19288 0 0 0
true * 6555 11913 19386 0 0 0
true * 6554 11839 19530 0 0 0
true * 6553 12981 20356 0 0 0
true * 6551 15715 23652 0 0 0
true * 6550 15095 23291 0 0 0
true * 6549 15969 22901 0 0 0
true * 6548 16008 22788 0 0 0
true * 6547 16066 22740 0 0 0
true * 6546 16154 22769 0 0 0
true * 6545 16203 22827 0 0 0
true * 6544 16152 22964 0 0 0
true * 6543 13307 20550 0 0 0
true * 6540 12893 18873 0 0 0
true * 6539 12713 19239 0 0 0
true * 6538 12601 19429 0 0 0
true * 6537 12484 19594 0 0 0
true * 6536 12393 19662 0 0 0
true * 6535 14687 20530 0 0 0
true * 6534 14063 20013 0 0 0
true * 6533 13779 19640 0 0 0
true * 6528 15235 20810 0 0 0
true * 6525 14844 21170 0 0 0
true * 6524 16562 18505 0 0 0
true * 6523 16275 18495 0 0 0
true * 6522 15838 18490 0 0 0
true * 6520 15052 18597 0 0 0
true * 6519 14984 18622 0 0 0
true * 6518 14597 18785 0 0 0
true * 6516 14940 19583 0 0 0
true * 6515 14886 19593 0 0 0
true * 6514 14847 19622 0 0 0
true * 6513 14779 19717 0 0 0
true * 6512 13451 19255 0 0 0
true * 6511 13370 19242 0 0 0
true * 6510 13050 19330 0 0 0
true * 6509 13023 19364 0 0 0
true * 6508 12823 19491 0 0 0
true * 6507 12789 19530 0 0 0
true * 6506 12756 19574 0 0 0
true * 6505 12722 19656 0 0 0
true * 6504 12674 19768 0 0 0
true * 6503 12491 19861 0 0 0
true * 6501 16475 21868 0 0 0
true * 6500 16406 21795 0 0 0
true * 6499 16237 21595 0 0 0
true * 6498 15709 20997 0 0 0
true * 6497 15231 20463 0 0 0
true * 6496 14977 20185 0 0 0
true * 6495 14860 20073 0 0 0
true * 6494 14792 20003 0 0 0
true * 6493 14753 19940 0 0 0
true * 6492 14685 19745 0 0 0
true * 6490 14651 19443 0 0 0
true * 6489 14673 19349 0 0 0
true * 6486 12355 19929 0 0 0
true * 6485 12418 19846 0 0 0
true * 6484 12465 19807 0 0 0
true * 6482 15533 19999 0 0 0
true * 6481 15416 19882 0 0 0
true * 6480 15255 19760 0 0 0
true * 6479 15343 19653 0 0 0
true * 6473 15828 19476 0 0 0
true * 6472 15609 19801 0 0 0
true * 6471 15723 22761 0 0 0
true * 6470 15503 22935 0 0 0
true * 6469 15326 22866 0 0 0
true * 6467 14278 20191 0 0 0
true * 6465 14025 20324 0 0 0
true * 6464 13939 20261 0 0 0
true * 6463 13772 20076 0 0 0
true * 6461 11783 19725 0 0 0
true * 6460 11916 19750 0 0 0
true * 6459 11987 19716 0 0 0
true * 6458 12206 20469 0 0 0
true * 6457 12339 20504 0 0 0
true * 6456 12602 20493 0 0 0
true * 6454 12969 21341 0 0 0
true * 6451 15063 19287 0 0 0
true * 6450 14886 18907 0 0 0
true * 6449 14625 19004 0 0 0
true * 6448 12046 19887 0 0 0
true * 6447 11940 19576 0 0 0
true * 6445 14584 20445 0 0 0
true * 6444 14526 20564 0 0 0
true * 6443 14496 20720 0 0 0
true * 6442 14339 20965 0 0 0
true * 6440 11482 20139 0 0 0
true * 6437 14950 21471 0 0 0
true * 6436 15855 22172 0 0 0
true * 6435 15490 22006 0 0 0
true * 6434 15433 21968 0 0 0
true * 6432 15865 22148 0 0 0
true * 6431 15991 22032 0 0 0
true * 6430 16021 21997 0 0 0
true * 6429 16190 21721 0 0 0
true * 6428 13847 18473 0 0 0
true * 6427 13841 18703 0 0 0
true * 6426 13725 18776 0 0 0
true * 6425 13570 18859 0 0 0
true * 6424 13370 18952 0 0 0
true * 6422 15627 20904 0 0 0
true * 6420 12387 21150 0 0 0
true * 6419 12368 21160 0 0 0
true * 6418 12227 21106 0 0 0
true * 6417 12168 21077 0 0 0
true * 6416 12158 21048 0 0 0
true * 6415 12168 20994 0 0 0
true * 6414 12188 20964 0 0 0
true * 6413 12202 20950 0 0 0
true * 6411 12367 20984 0 0 0
true * 6410 13595 19931 0 0 0
true * 6409 13840 19954 0 0 0
true * 6408 13879 19995 0 0 0
true * 6407 13942 20072 0 0 0
true * 6405 14030 20131 0 0 0
true * 6404 14195 20272 0 0 0
true * 6402 11315 20172 0 0 0
true * 6401 11383 20097 0 0 0
true * 6399 11361 19739 0 0 0
true * 6398 11376 19714 0 0 0
true * 6397 11507 19588 0 0 0
true * 6395 11633 19435 0 0 0
true * 6394 11644 19369 0 0 0
true * 6393 11683 19270 0 0 0
true * 6392 11717 19241 0 0 0
true * 6391 11863 19119 0 0 0
true * 6390 12062 19018 0 0 0
true * 6381 13014 20305 0 0 0
true * 6380 12984 20344 0 0 0
true * 6379 12851 20870 0 0 0
true * 6378 15440 22603 0 0 0
true * 6377 15568 22310 0 0 0
true * 6376 15344 22222 0 0 0
true * 6375 15227 22485 0 0 0
true * 6374 15246 22559 0 0 0
true * 6372 14934 21620 0 0 0
true * 6371 14736 19364 0 0 0
true * 6370 14882 18996 0 0 0
true * 6369 14882 18947 0 0 0
true * 6366 14736 18727 0 0 0
true * 6365 16586 20575 0 0 0
true * 6364 16465 20701 0 0 0
true * 6362 16455 20785 0 0 0
true * 6361 16708 21071 0 0 0
true * 6360 14312 19224 0 0 0
true * 6359 13696 19704 0 0 0
true * 6358 13632 19791 0 0 0
true * 6356 13593 19996 0 0 0
true * 6355 13581 20085 0 0 0
true * 6353 13730 19677 0 0 0
true * 6352 13248 19481 0 0 0
true * 6350 11994 19358 0 0 0
true * 6349 12774 18725 0 0 0
true * 6348 12559 19160 0 0 0
true * 6345 15645 18513 0 0 0
true * 6344 15640 18040 0 0 0
true * 6342 15338 20585 0 0 0
true * 6341 15259 20684 0 0 0
true * 6340 15180 21103 0 0 0
true * 6339 15107 21274 0 0 0
true * 6338 12317 20057 0 0 0
true * 6337 12414 20076 0 0 0
true * 6335 13675 21936 0 0 0
true * 6334 13680 21887 0 0 0
true * 6333 13698 21725 0 0 0
true * 6332 13809 21422 0 0 0
true * 6330 16454 20725 0 0 0
true * 6329 16064 20401 0 0 0
true * 6328 15390 20189 0 0 0
true * 6327 14669 19633 0 0 0
true * 6326 12457 19813 0 0 0
true * 6325 12515 19916 0 0 0
true * 6324 12943 20184 0 0 0
true * 6323 12997 20247 0 0 0
true * 6321 13050 20374 0 0 0
true * 6320 13089 20402 0 0 0
true * 6319 13187 20476 0 0 0
true * 6317 13264 20534 0 0 0
true * 6316 14002 20824 0 0 0
true * 6315 14611 21077 0 0 0
true * 6314 15186 21304 0 0 0
true * 6313 15924 21601 0 0 0
true * 6312 16227 21737 0 0 0
true * 6311 16412 21854 0 0 0
true * 6310 16523 21947 0 0 0
true * 6309 16619 22034 0 0 0
true * 6306 12925 19852 0 0 0
true * 6305 15835 23278 0 0 0
true * 6304 15591 23579 0 0 0
true * 6303 14393 19633 0 0 0
true * 6302 14422 19574 0 0 0
true * 6301 14436 19536 0 0 0
